,id,file_analyzed,size_category,original_file_name,dir_name,exec_time,result,Correct,trip _start,trip_end,routes
21,20,tickets/jetssmartair/im_big/jetsmartairTicket.jpeg,big,jetsmartairTicket.jpeg,tickets/jetssmartair,9.056983232498169,200,Yes,-1,-1,"[[2817.651496581018, ['Friedman Memorial Airport', 'La Chinita International Airport']], [2183.8807596428214, ['Friedman Memorial Airport', 'Carriel Sur Airport']], [2088.963596554782, ['Friedman Memorial Airport', 'Balmaceda Airport']], [2108.382442080627, ['Friedman Memorial Airport', 'El Tepual Airport']], [2177.5515538657805, ['Friedman Memorial Airport', 'Anderson Regional Airport']], [4503.250158085872, ['Friedman Memorial Airport', 'Senador Petr̫nio Portela Airport']], [4805.258874842972, ['Friedman Memorial Airport', 'Pinto Martins International Airport']], [6789.5631516120275, ['Friedman Memorial Airport', 'Ouro Sogui Airport']], [967.2992545365869, ['La Chinita International Airport', 'Carriel Sur Airport']], [1180.0287096236414, ['La Chinita International Airport', 'Balmaceda Airport']], [1055.3315532576498, ['La Chinita International Airport', 'El Tepual Airport']], [826.8492225970933, ['La Chinita International Airport', 'Anderson Regional Airport']], [2065.572477085112, ['La Chinita International Airport', 'Senador Petr̫nio Portela Airport']], [2348.2102595969386, ['La Chinita International Airport', 'Pinto Martins International Airport']], [4040.8740114143425, ['La Chinita International Airport', 'Ouro Sogui Airport']], [213.23134331119945, ['Carriel Sur Airport', 'Balmaceda Airport']], [93.8393971481936, ['Carriel Sur Airport', 'El Tepual Airport']], [1112.6086651730757, ['Carriel Sur Airport', 'Anderson Regional Airport']], [2327.941284006981, ['Carriel Sur Airport', 'Senador Petr̫nio Portela Airport']], [2631.6067154444045, ['Carriel Sur Airport', 'Pinto Martins International Airport']], [4617.1830099027, ['Carriel Sur Airport', 'Ouro Sogui Airport']], [134.74650867004007, ['Balmaceda Airport', 'El Tepual Airport']], [1278.099010862531, ['Balmaceda Airport', 'Anderson Regional Airport']], [2415.1137423021896, ['Balmaceda Airport', 'Senador Petr̫nio Portela Airport']], [2716.5593735426246, ['Balmaceda Airport', 'Pinto Martins International Airport']], [4740.9971549911215, ['Balmaceda Airport', 'Ouro Sogui Airport']], [1151.1757414520735, ['El Tepual Airport', 'Anderson Regional Airport']], [2397.9333095649154, ['El Tepual Airport', 'Senador Petr̫nio Portela Airport']], [2701.1104896805227, ['El Tepual Airport', 'Pinto Martins International Airport']], [4698.962358289023, ['El Tepual Airport', 'Ouro Sogui Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador Petr̫nio Portela Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [4822.280428796084, ['Anderson Regional Airport', 'Ouro Sogui Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [303.9960842965677, ['Senador Petr̫nio Portela Airport', 'Pinto Martins International Airport']], [2381.2506131454047, ['Senador Petr̫nio Portela Airport', 'Ouro Sogui Airport']], [2884.929146007446, ['Senador Petr̫nio Portela Airport', 'Anderson Regional Airport']], [0.0, ['Senador Petr̫nio Portela Airport', 'Senador Petr̫nio Portela Airport']], [2107.045265874264, ['Pinto Martins International Airport', 'Ouro Sogui Airport']], [3171.6834127037946, ['Pinto Martins International Airport', 'Anderson Regional Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador Petr̫nio Portela Airport']], [4822.280428796084, ['Ouro Sogui Airport', 'Anderson Regional Airport']], [2107.045265874264, ['Ouro Sogui Airport', 'Pinto Martins International Airport']], [2381.2506131454047, ['Ouro Sogui Airport', 'Senador Petr̫nio Portela Airport']]]"
22,21,tickets/swissair/im_small/swissairTicket.jpeg,small,swissairTicket.jpeg,tickets/swissair,7.693763017654419,400,No,,,[]
23,22,tickets/swissair/im_medium/swissairTicket.jpeg,medium,swissairTicket.jpeg,tickets/swissair,7.044772148132324,200,No,16:35,GENEVA (GVA) ,[]
24,23,tickets/swissair/im_big/swissairTicket.jpeg,big,swissairTicket.jpeg,tickets/swissair,8.60690689086914,200,Yes,-1,-1,"[[516.060644386592, ['Geneva Cointrin International Airport', 'Palma De Mallorca Airport']], [4443.302535908738, ['Geneva Cointrin International Airport', 'Pinto Martins International Airport']], [7111.386779979339, ['Geneva Cointrin International Airport', 'Hector International Airport']], [3966.650430529123, ['Palma De Mallorca Airport', 'Pinto Martins International Airport']], [6874.636247320112, ['Palma De Mallorca Airport', 'Hector International Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [3866.5560387090763, ['Pinto Martins International Airport', 'Hector International Airport']]]"
25,24,tickets/middleeastairlines/im_small/middleeastTicket.jpeg,small,middleeastTicket.jpeg,tickets/middleeastairlines,7.777117967605591,400,No,,,[]
26,25,tickets/middleeastairlines/im_medium/middleeastTicket.jpeg,medium,middleeastTicket.jpeg,tickets/middleeastairlines,8.9080491065979,200,No,-1,-1,"[[2350.5038816870706, ['Maca̩ Airport', 'La Chinita International Airport']], [3078.999234896904, ['Maca̩ Airport', 'Anderson Regional Airport']], [884.7558252242536, ['Maca̩ Airport', 'Senador Petr̫nio Portela Airport']], [2800.705723569089, ['Maca̩ Airport', 'Clarence A. Bain Airport']], [1003.5393846617883, ['Maca̩ Airport', 'Pinto Martins International Airport']], [10392.701114662192, ['Maca̩ Airport', 'Loakan Airport']], [0.0, ['La Chinita International Airport', 'La Chinita International Airport']], [826.8492225970933, ['La Chinita International Airport', 'Anderson Regional Airport']], [2065.572477085112, ['La Chinita International Airport', 'Senador Petr̫nio Portela Airport']], [478.9666161326386, ['La Chinita International Airport', 'Clarence A. Bain Airport']], [2348.2102595969386, ['La Chinita International Airport', 'Pinto Martins International Airport']], [11568.564657928478, ['La Chinita International Airport', 'Loakan Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador Petr̫nio Portela Airport']], [366.0308435880946, ['Anderson Regional Airport', 'Clarence A. Bain Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [10793.156864047394, ['Anderson Regional Airport', 'Loakan Airport']], [2544.4103015885285, ['Senador Petr̫nio Portela Airport', 'Clarence A. Bain Airport']], [0.0, ['Senador Petr̫nio Portela Airport', 'Senador Petr̫nio Portela Airport']], [2884.929146007446, ['Senador Petr̫nio Portela Airport', 'Anderson Regional Airport']], [303.9960842965677, ['Senador Petr̫nio Portela Airport', 'Pinto Martins International Airport']], [10976.153068557098, ['Senador Petr̫nio Portela Airport', 'Loakan Airport']], [2544.4103015885285, ['Clarence A. Bain Airport', 'Senador Petr̫nio Portela Airport']], [366.0308435880946, ['Clarence A. Bain Airport', 'Anderson Regional Airport']], [2825.904413801137, ['Clarence A. Bain Airport', 'Pinto Martins International Airport']], [11159.11086794126, ['Clarence A. Bain Airport', 'Loakan Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador Petr̫nio Portela Airport']], [3171.6834127037946, ['Pinto Martins International Airport', 'Anderson Regional Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [10745.746412548398, ['Pinto Martins International Airport', 'Loakan Airport']], [10793.156864047394, ['Loakan Airport', 'Anderson Regional Airport']], [10976.153068557098, ['Loakan Airport', 'Senador Petr̫nio Portela Airport']]]"
27,26,tickets/middleeastairlines/im_big/middleeastTicket.jpeg,big,middleeastTicket.jpeg,tickets/middleeastairlines,9.523975849151611,200,No,-1,-1,"[[2350.5038816870706, ['Maca̩ Airport', 'La Chinita International Airport']], [3078.999234896904, ['Maca̩ Airport', 'Anderson Regional Airport']], [884.7558252242536, ['Maca̩ Airport', 'Senador Petr̫nio Portela Airport']], [2800.705723569089, ['Maca̩ Airport', 'Clarence A. Bain Airport']], [1003.5393846617883, ['Maca̩ Airport', 'Pinto Martins International Airport']], [10392.701114662192, ['Maca̩ Airport', 'Loakan Airport']], [0.0, ['La Chinita International Airport', 'La Chinita International Airport']], [826.8492225970933, ['La Chinita International Airport', 'Anderson Regional Airport']], [2065.572477085112, ['La Chinita International Airport', 'Senador Petr̫nio Portela Airport']], [478.9666161326386, ['La Chinita International Airport', 'Clarence A. Bain Airport']], [2348.2102595969386, ['La Chinita International Airport', 'Pinto Martins International Airport']], [11568.564657928478, ['La Chinita International Airport', 'Loakan Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador Petr̫nio Portela Airport']], [366.0308435880946, ['Anderson Regional Airport', 'Clarence A. Bain Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [10793.156864047394, ['Anderson Regional Airport', 'Loakan Airport']], [2544.4103015885285, ['Senador Petr̫nio Portela Airport', 'Clarence A. Bain Airport']], [0.0, ['Senador Petr̫nio Portela Airport', 'Senador Petr̫nio Portela Airport']], [2884.929146007446, ['Senador Petr̫nio Portela Airport', 'Anderson Regional Airport']], [303.9960842965677, ['Senador Petr̫nio Portela Airport', 'Pinto Martins International Airport']], [10976.153068557098, ['Senador Petr̫nio Portela Airport', 'Loakan Airport']], [2544.4103015885285, ['Clarence A. Bain Airport', 'Senador Petr̫nio Portela Airport']], [366.0308435880946, ['Clarence A. Bain Airport', 'Anderson Regional Airport']], [2825.904413801137, ['Clarence A. Bain Airport', 'Pinto Martins International Airport']], [11159.11086794126, ['Clarence A. Bain Airport', 'Loakan Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador Petr̫nio Portela Airport']], [3171.6834127037946, ['Pinto Martins International Airport', 'Anderson Regional Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [10745.746412548398, ['Pinto Martins International Airport', 'Loakan Airport']], [10793.156864047394, ['Loakan Airport', 'Anderson Regional Airport']], [10976.153068557098, ['Loakan Airport', 'Senador Petr̫nio Portela Airport']]]"
28,27,tickets/condorair/im_small/condorairTicket.jpg,small,condorairTicket.jpg,tickets/condorair,8.89570689201355,400,No,,,[]
29,28,tickets/condorair/im_medium/condorairTicket.jpg,medium,condorairTicket.jpg,tickets/condorair,7.6084582805633545,400,No,,,[]
30,29,tickets/condorair/im_big/condorairTicket.jpg,big,condorairTicket.jpg,tickets/condorair,8.01101279258728,400,No,,,[]
31,30,tickets/condorair/im_small/condorairTicket Medium.png,small,condorairTicket Medium.png,tickets/condorair,7.8390209674835205,400,No,,,[]
32,31,tickets/condorair/im_medium/condorairTicket Medium.png,medium,condorairTicket Medium.png,tickets/condorair,7.400183916091919,400,No,,,[]
33,32,tickets/condorair/im_big/condorairTicket Medium.png,big,condorairTicket Medium.png,tickets/condorair,8.160766839981079,400,No,,,[]
34,33,tickets/frontierairline/im_small/frontierairlineTicket.jpeg,small,frontierairlineTicket.jpeg,tickets/frontierairline,6.8615968227386475,400,No,,,[]
35,34,tickets/frontierairline/im_medium/frontierairlineTicket.jpeg,medium,frontierairlineTicket.jpeg,tickets/frontierairline,7.885055065155029,400,No,,,[]
36,35,tickets/frontierairline/im_big/frontierairlineTicket.jpeg,big,frontierairlineTicket.jpeg,tickets/frontierairline,7.850650310516357,400,No,,,[]
1,0,tickets/voloteaair/im_small/voloteaairTicket3.jpeg,small,voloteaairTicket3.jpeg,tickets/voloteaair,8.451868057250977,400,No,,,[]
2,1,tickets/voloteaair/im_medium/voloteaairTicket3.jpeg,medium,voloteaairTicket3.jpeg,tickets/voloteaair,11.4790940284729,200,Yes,-1,-1,"[[10825.062018221017, ['Lakefront Airport', 'Guangzhou Baiyun International Airport']], [3261.1842205060257, ['Lakefront Airport', 'Senador Petr̫nio Portela Airport']], [505.68185436673224, ['Lakefront Airport', 'Anderson Regional Airport']], [10641.743725648437, ['Lakefront Airport', 'Perth International Airport']], [6781.854425175468, ['Lakefront Airport', ""Villanova D'Albenga International Airport""]], [1613.4980279543192, ['Lakefront Airport', 'Antonio Nery Juarbe Pol Airport']], [3557.6819129296887, ['Lakefront Airport', 'Pinto Martins International Airport']], [8901.005620555065, ['Lakefront Airport', 'Addis Ababa Bole International Airport']], [5813.169684729208, ['Lakefront Airport', 'Sevilla Airport']], [6019.20478961024, ['Lakefront Airport', 'Bilbao Airport']], [10472.264179221283, ['Guangzhou Baiyun International Airport', 'Senador Petr̫nio Portela Airport']], [11317.331355154805, ['Guangzhou Baiyun International Airport', 'Anderson Regional Airport']], [1550.8592210254897, ['Guangzhou Baiyun International Airport', 'Perth International Airport']], [0.0, ['Guangzhou Baiyun International Airport', 'Guangzhou Baiyun International Airport']], [7163.745609284485, ['Guangzhou Baiyun International Airport', ""Villanova D'Albenga International Airport""]], [12301.696427439101, ['Guangzhou Baiyun International Airport', 'Antonio Nery Juarbe Pol Airport']], [10221.180913366841, ['Guangzhou Baiyun International Airport', 'Pinto Martins International Airport']], [5107.516037400718, ['Guangzhou Baiyun International Airport', 'Addis Ababa Bole International Airport']], [8182.39503010045, ['Guangzhou Baiyun International Airport', 'Sevilla Airport']], [7925.803717443781, ['Guangzhou Baiyun International Airport', 'Bilbao Airport']], [0.0, ['Senador Petr̫nio Portela Airport', 'Senador Petr̫nio Portela Airport']], [2884.929146007446, ['Senador Petr̫nio Portela Airport', 'Anderson Regional Airport']], [10629.316232179828, ['Senador Petr̫nio Portela Airport', 'Perth International Airport']], [10472.264179221283, ['Senador Petr̫nio Portela Airport', 'Guangzhou Baiyun International Airport']], [4678.729781978822, ['Senador Petr̫nio Portela Airport', ""Villanova D'Albenga International Airport""]], [1870.0354246027287, ['Senador Petr̫nio Portela Airport', 'Antonio Nery Juarbe Pol Airport']], [303.9960842965677, ['Senador Petr̫nio Portela Airport', 'Pinto Martins International Airport']], [5707.821247010987, ['Senador Petr̫nio Portela Airport', 'Addis Ababa Bole International Airport']], [3631.800033933783, ['Senador Petr̫nio Portela Airport', 'Sevilla Airport']], [4047.909140056114, ['Senador Petr̫nio Portela Airport', 'Bilbao Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador Petr̫nio Portela Airport']], [10782.921059285214, ['Anderson Regional Airport', 'Perth International Airport']], [11317.331355154805, ['Anderson Regional Airport', 'Guangzhou Baiyun International Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [6283.1266913096815, ['Anderson Regional Airport', ""Villanova D'Albenga International Airport""]], [1135.564710828889, ['Anderson Regional Airport', 'Antonio Nery Juarbe Pol Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [8440.399624315865, ['Anderson Regional Airport', 'Addis Ababa Bole International Airport']], [5308.166050054687, ['Anderson Regional Airport', 'Sevilla Airport']], [5519.578204364659, ['Anderson Regional Airport', 'Bilbao Airport']], [10629.316232179828, ['Perth International Airport', 'Senador Petr̫nio Portela Airport']], [1550.8592210254897, ['Perth International Airport', 'Guangzhou Baiyun International Airport']], [10782.921059285214, ['Perth International Airport', 'Anderson Regional Airport']], [6130.618472579652, ['Perth International Airport', ""Villanova D'Albenga International Airport""]], [11013.961601936946, ['Perth International Airport', 'Antonio Nery Juarbe Pol Airport']], [10332.582204884233, ['Perth International Airport', 'Pinto Martins International Airport']], [4989.432273096864, ['Perth International Airport', 'Addis Ababa Bole International Airport']], [7201.7287185808445, ['Perth International Airport', 'Sevilla Airport']], [6842.712121729261, ['Perth International Airport', 'Bilbao Airport']], [6283.1266913096815, [""Villanova D'Albenga International Airport"", 'Anderson Regional Airport']], [4678.729781978822, [""Villanova D'Albenga International Airport"", 'Senador Petr̫nio Portela Airport']], [5325.422934995506, [""Villanova D'Albenga International Airport"", 'Antonio Nery Juarbe Pol Airport']], [7163.745609284485, [""Villanova D'Albenga International Airport"", 'Guangzhou Baiyun International Airport']], [0.0, [""Villanova D'Albenga International Airport"", ""Villanova D'Albenga International Airport""]], [4450.701592634707, [""Villanova D'Albenga International Airport"", 'Pinto Martins International Airport']], [3036.269302166499, [""Villanova D'Albenga International Airport"", 'Addis Ababa Bole International Airport']], [1071.1263934017736, [""Villanova D'Albenga International Airport"", 'Sevilla Airport']], [764.4027038460436, [""Villanova D'Albenga International Airport"", 'Bilbao Airport']], [1870.0354246027287, ['Antonio Nery Juarbe Pol Airport', 'Senador Petr̫nio Portela Airport']], [1135.564710828889, ['Antonio Nery Juarbe Pol Airport', 'Anderson Regional Airport']], [12301.696427439101, ['Antonio Nery Juarbe Pol Airport', 'Guangzhou Baiyun International Airport']], [0.0, ['Antonio Nery Juarbe Pol Airport', 'Antonio Nery Juarbe Pol Airport']], [5325.422934995506, ['Antonio Nery Juarbe Pol Airport', ""Villanova D'Albenga International Airport""]], [2129.6058853872137, ['Antonio Nery Juarbe Pol Airport', 'Pinto Martins International Airport']], [7304.890619489521, ['Antonio Nery Juarbe Pol Airport', 'Addis Ababa Bole International Airport']], [4296.004978213484, ['Antonio Nery Juarbe Pol Airport', 'Sevilla Airport']], [4565.768115070921, ['Antonio Nery Juarbe Pol Airport', 'Bilbao Airport']], [3171.6834127037946, ['Pinto Martins International Airport', 'Anderson Regional Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [4450.701592634707, ['Pinto Martins International Airport', ""Villanova D'Albenga International Airport""]], [5404.055165303842, ['Pinto Martins International Airport', 'Addis Ababa Bole International Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador Petr̫nio Portela Airport']], [2129.6058853872137, ['Pinto Martins International Airport', 'Antonio Nery Juarbe Pol Airport']], [3419.9506423184494, ['Pinto Martins International Airport', 'Sevilla Airport']], [3847.8217376680773, ['Pinto Martins International Airport', 'Bilbao Airport']], [5707.821247010987, ['Addis Ababa Bole International Airport', 'Senador Petr̫nio Portela Airport']], [7304.890619489521, ['Addis Ababa Bole International Airport', 'Antonio Nery Juarbe Pol Airport']], [3584.4438322674932, ['Addis Ababa Bole International Airport', 'Sevilla Airport']], [3616.2676124260374, ['Addis Ababa Bole International Airport', 'Bilbao Airport']], [454.62313766934824, ['Sevilla Airport', 'Bilbao Airport']]]"
